problem,algorithm,variant,nfe,mean_best,median_best
RW26,SBOA,LIME-CF,306,102949649.225109,102949649.225109
RW26,SBOA,LIME-CF,307,101173881.07699612,101173881.07699612
RW26,SBOA,LIME-CF,308,102039028.87526189,102039028.87526189
RW26,SBOA,LIME-CF,309,101988225.71062142,101988225.71062142
RW26,SBOA,LIME-CF,310,101333872.4591926,101333872.4591926
RW26,SBOA,LIME-CF,312,101074746.129995,101074746.129995
RW26,SBOA,LIME-CF,314,106400595.03605086,106400595.03605086
RW26,SBOA,LIME-CF,316,101588888.47030343,101588888.47030343
RW26,SBOA,LIME-CF,321,119298459.44917724,119298459.44917724
RW26,SBOA,LIME-CF,322,129778593.70851634,129778593.70851634
RW26,SBOA,LIME-CF,323,101196559.58313327,101196559.58313327
RW26,SBOA,LIME-CF,324,102195101.73011862,101224395.29121843
RW26,SBOA,LIME-CF,325,107227783.53169802,107227783.53169802
RW26,SBOA,LIME-CF,326,101643242.70846231,101383255.39271256
RW26,SBOA,LIME-CF,327,102476176.411656,102476176.411656
RW26,SBOA,LIME-CF,328,101760464.64574799,101760464.64574799
RW26,SBOA,LIME-CF,329,102311303.25316654,102311303.25316654
RW26,SBOA,LIME-CF,332,104122351.7335551,104122351.7335551
RW26,SBOA,LIME-CF,333,101763807.38531281,101763807.38531281
RW26,SBOA,LIME-CF,334,102306173.66915517,102306173.66915517
RW26,SBOA,LIME-CF,337,101549713.44237494,101549713.44237494
RW26,SBOA,LIME-CF,338,101216868.24033323,101216868.24033323
RW26,SBOA,LIME-CF,340,117591621.00408842,117591621.00408842
RW26,SBOA,LIME-CF,341,101097146.98064242,101097146.98064242
RW26,SBOA,LIME-CF,345,102017271.29701506,102017271.29701506
RW26,SBOA,LIME-CF,351,101064140.0577491,101064140.0577491
RW26,SBOA,LIME-CF,353,101766997.71976732,101766997.71976732
RW26,SBOA,LIME-CF,354,101364037.5773272,101488674.08443569
RW26,SBOA,LIME-CF,355,110753839.2001679,110753839.2001679
RW26,SBOA,LIME-CF,357,101085824.48102921,101085824.48102921
RW26,SBOA,LIME-CF,358,101561813.66798918,101561813.66798918
RW26,SBOA,LIME-CF,360,101928998.53950752,102004351.74177763
RW26,SBOA,LIME-CF,364,101116009.59398703,101116009.59398703
RW26,SBOA,LIME-CF,371,101337179.87343197,101337179.87343197
RW26,SBOA,LIME-CF,373,104117917.69780548,104117917.69780548
RW26,SBOA,LIME-CF,374,101094697.13312568,101094697.13312568
RW26,SBOA,LIME-CF,381,101363824.15051234,101363824.15051234
RW26,SBOA,LIME-CF,383,101095260.93404679,101095260.93404679
RW26,SBOA,LIME-CF,385,101138258.39226969,101085490.38520251
RW26,SBOA,LIME-CF,386,101506483.68110724,101506483.68110724
RW26,SBOA,LIME-CF,389,102269988.41307108,102269988.41307108
RW26,SBOA,LIME-CF,392,106669946.76081352,101850590.32376301
RW26,SBOA,LIME-CF,393,101690716.39274536,101690716.39274536
RW26,SBOA,LIME-CF,394,116960339.08882129,116960339.08882129
RW26,SBOA,LIME-CF,398,108649234.31082198,108649234.31082198
RW26,SBOA,LIME-CF,399,102220409.57226585,102220409.57226585
RW26,SBOA,LIME-CF,400,101426200.71927458,101254734.75738087
RW26,SBOA,LIME-CF,403,112832790.23174396,112832790.23174396
RW26,SBOA,LIME-CF,404,101092930.80826902,101092930.80826902
RW26,SBOA,LIME-CF,409,101987459.25547484,101987459.25547484
RW26,SBOA,LIME-CF,417,101246487.08462794,101219892.61967711
RW26,SBOA,LIME-CF,418,101453296.68650827,101453296.68650827
RW26,SBOA,LIME-CF,420,105094420.46865827,101405250.51235455
RW26,SBOA,LIME-CF,421,110264860.86878195,110264860.86878195
RW26,SBOA,LIME-CF,422,101186402.4412906,101198018.26017435
RW26,SBOA,LIME-CF,424,101113611.13306008,101113611.13306008
RW26,SBOA,LIME-CF,426,103148553.64971186,103148553.64971186
RW26,SBOA,LIME-CF,429,101647000.63071728,101647000.63071728
RW26,SBOA,LIME-CF,430,105762516.74198231,105762516.74198231
RW26,SBOA,LIME-CF,431,101561823.75673814,101561823.75673814
RW26,SBOA,LIME-CF,432,101146523.07823148,101146523.07823148
RW26,SBOA,LIME-CF,433,101687180.3518078,101687180.3518078
RW26,SBOA,LIME-CF,434,101378396.43453605,101378396.43453605
RW26,SBOA,LIME-CF,436,101061101.54900563,101061101.54900563
RW26,SBOA,LIME-CF,437,105528621.32627082,101185034.58738191
RW26,SBOA,LIME-CF,438,101700822.55500829,101700822.55500829
RW26,SBOA,LIME-CF,439,101247673.1183025,101247673.1183025
RW26,SBOA,LIME-CF,441,101907736.40475479,101907736.40475479
RW26,SBOA,LIME-CF,443,101435178.20757067,101435178.20757067
RW26,SBOA,LIME-CF,444,101457209.86655246,101457209.86655246
RW26,SBOA,LIME-CF,446,105177522.75149132,105177522.75149132
RW26,SBOA,LIME-CF,449,101766010.6170255,101766010.6170255
RW26,SBOA,LIME-CF,450,101106252.81853724,101106252.81853724
RW26,SBOA,LIME-CF,451,101211340.06310739,101211340.06310739
RW26,SBOA,LIME-CF,455,101079129.53660826,101079129.53660826
RW26,SBOA,LIME-CF,458,106960462.38547081,106960462.38547081
RW26,SBOA,LIME-CF,459,101127671.67564905,101127671.67564905
RW26,SBOA,LIME-CF,460,101663904.92622316,101663904.92622316
RW26,SBOA,LIME-CF,461,104887732.7520299,104887732.7520299
RW26,SBOA,LIME-CF,464,101053352.74469964,101053352.74469964
RW26,SBOA,LIME-CF,465,101108426.79197535,101108426.79197535
RW26,SBOA,LIME-CF,466,101111580.14910352,101111580.14910352
RW26,SBOA,LIME-CF,469,101184008.14051881,101184008.14051881
RW26,SBOA,LIME-CF,471,101840917.79539365,101840917.79539365
RW26,SBOA,LIME-CF,475,101416412.189596,101416412.189596
RW26,SBOA,LIME-CF,476,101631670.33160701,101631670.33160701
RW26,SBOA,LIME-CF,478,101179609.41352253,101179609.41352253
RW26,SBOA,LIME-CF,483,101349453.86789511,101378496.96111222
RW26,SBOA,LIME-CF,484,101392797.93143177,101482447.42904457
RW26,SBOA,LIME-CF,486,101080435.55322456,101080435.55322456
RW26,SBOA,LIME-CF,487,101153826.50919472,101153826.50919472
RW26,SBOA,LIME-CF,488,101570524.39897877,101570524.39897877
RW26,SBOA,LIME-CF,489,101055447.13964769,101055447.13964769
RW26,SBOA,LIME-CF,491,101825921.94442703,101825921.94442703
RW26,SBOA,LIME-CF,493,101181866.78424022,101181866.78424022
RW26,SBOA,LIME-CF,500,101194385.8565869,101194385.8565869
RW26,SBOA,LIME-CF,503,104176535.97644748,104176535.97644748
RW26,SBOA,LIME-CF,512,101092440.50909989,101092440.50909989
RW26,SBOA,LIME-CF,513,101349901.38156971,101349901.38156971
RW26,SBOA,LIME-CF,516,101362173.63637765,101362173.63637765
RW26,SBOA,LIME-CF,518,102191225.45245148,102191225.45245148
RW26,SBOA,LIME-CF,519,101237720.27506724,101237720.27506724
RW26,SBOA,LIME-CF,520,103966820.6899745,105276841.27245417
RW26,SBOA,LIME-CF,522,101152537.23327042,101152537.23327042
RW26,SBOA,LIME-CF,523,101330752.66021019,101330752.66021019
RW26,SBOA,LIME-CF,524,102017581.82615921,102017581.82615921
RW26,SBOA,LIME-CF,525,101665771.10368071,101665771.10368071
RW26,SBOA,LIME-CF,526,101352868.30491564,101352868.30491564
RW26,SBOA,LIME-CF,529,101359067.58767685,101359067.58767685
RW26,SBOA,LIME-CF,531,101436848.30517037,101436848.30517037
RW26,SBOA,LIME-CF,535,101092960.41540483,101092960.41540483
RW26,SBOA,LIME-CF,536,101226874.96420434,101226874.96420434
RW26,SBOA,LIME-CF,539,105156988.43562192,105156988.43562192
RW26,SBOA,LIME-CF,541,103614778.88238989,103614778.88238989
RW26,SBOA,LIME-CF,545,103077097.72221863,103077097.72221863
RW26,SBOA,LIME-CF,547,101052119.7049627,101052119.7049627
RW26,SBOA,LIME-CF,548,101164235.01397704,101078557.15249804
RW26,SBOA,LIME-CF,550,101079521.76427838,101079521.76427838
RW26,SBOA,LIME-CF,552,101219730.22739717,101219730.22739717
RW26,SBOA,LIME-CF,553,101076291.43856038,101076291.43856038
RW26,SBOA,LIME-CF,554,101215911.19928282,101215911.19928282
RW26,SBOA,LIME-CF,555,101264165.16273695,101148695.97289203
RW26,SBOA,LIME-CF,558,101172017.28065407,101127684.32424365
RW26,SBOA,LIME-CF,559,102819588.33847138,102819588.33847138
RW26,SBOA,LIME-CF,561,101507138.34663779,101507138.34663779
RW26,SBOA,LIME-CF,562,101101559.41221309,101101559.41221309
RW26,SBOA,LIME-CF,563,101103301.87264653,101103301.87264653
RW26,SBOA,LIME-CF,565,101399150.36056039,101399150.36056039
RW26,SBOA,LIME-CF,566,101243052.55476823,101243052.55476823
RW26,SBOA,LIME-CF,568,101133441.33067226,101133441.33067226
RW26,SBOA,LIME-CF,574,101305104.33912858,101305104.33912858
RW26,SBOA,LIME-CF,575,101406946.91950628,101406946.91950628
RW26,SBOA,LIME-CF,577,101115070.39069079,101096326.96469311
RW26,SBOA,LIME-CF,578,101276957.0099706,101276957.0099706
RW26,SBOA,LIME-CF,580,101290482.98456916,101290482.98456916
RW26,SBOA,LIME-CF,581,101252468.98924845,101252468.98924845
RW26,SBOA,LIME-CF,582,101050521.92409202,101050521.92409202
RW26,SBOA,LIME-CF,583,103074550.00959405,103074550.00959405
RW26,SBOA,LIME-CF,584,102776742.9647995,102776742.9647995
RW26,SBOA,LIME-CF,585,101079824.4098899,101079824.4098899
RW26,SBOA,LIME-CF,586,101126605.93625681,101126605.93625681
RW26,SBOA,LIME-CF,587,101129198.04143223,101129198.04143223
RW26,SBOA,LIME-CF,594,101308578.7932405,101308578.7932405
RW26,SBOA,LIME-CF,597,101073137.36192562,101073137.36192562
RW26,SBOA,LIME-CF,599,101381306.82688169,101381306.82688169
RW26,SBOA,LIME-CF,600,101076342.95138577,101076342.95138577
RW26,SBOA,LIME-CF,602,101316845.65321523,101316845.65321523
RW26,SBOA,LIME-CF,607,101089878.41152886,101089878.41152886
RW26,SBOA,LIME-CF,609,101070435.37397377,101070435.37397377
RW26,SBOA,LIME-CF,612,101240120.30327901,101240120.30327901
RW26,SBOA,LIME-CF,615,101108715.22683467,101108715.22683467
RW26,SBOA,LIME-CF,616,101073714.32960479,101073714.32960479
RW26,SBOA,LIME-CF,617,101079540.43767752,101079540.43767752
RW26,SBOA,LIME-CF,618,101080738.88467191,101080738.88467191
RW26,SBOA,LIME-CF,620,101329496.54405221,101329496.54405221
RW26,SBOA,LIME-CF,623,101067310.4791095,101067310.4791095
RW26,SBOA,LIME-CF,626,101122137.49698825,101122137.49698825
RW26,SBOA,LIME-CF,627,101187305.99923652,101206882.77871306
RW26,SBOA,LIME-CF,628,101171042.21759853,101171042.21759853
RW26,SBOA,LIME-CF,632,101208327.37314753,101208327.37314753
RW26,SBOA,LIME-CF,638,101927573.44320175,101927573.44320175
RW26,SBOA,LIME-CF,640,101153484.50588116,101153484.50588116
RW26,SBOA,LIME-CF,641,101069434.52290268,101069434.52290268
RW26,SBOA,LIME-CF,642,101084008.99360123,101084008.99360123
RW26,SBOA,LIME-CF,645,101165427.22490844,101165427.22490844
RW26,SBOA,LIME-CF,646,101059378.92261589,101059378.92261589
RW26,SBOA,LIME-CF,649,101111622.09319694,101111622.09319694
RW26,SBOA,LIME-CF,650,101045659.174569,101045659.174569
RW26,SBOA,LIME-CF,651,101127439.29039378,101127439.29039378
RW26,SBOA,LIME-CF,654,102240856.05490103,102240856.05490103
RW26,SBOA,LIME-CF,655,101138811.71246117,101088126.23075953
RW26,SBOA,LIME-CF,657,101105422.52137548,101105422.52137548
RW26,SBOA,LIME-CF,660,101239163.73478186,101239163.73478186
RW26,SBOA,LIME-CF,661,101316983.88708763,101316983.88708763
RW26,SBOA,LIME-CF,663,101083532.64414188,101083532.64414188
RW26,SBOA,LIME-CF,666,101097615.6505976,101097615.6505976
RW26,SBOA,LIME-CF,667,101095330.51936737,101095330.51936737
RW26,SBOA,LIME-CF,668,101105858.26011138,101105858.26011138
RW26,SBOA,LIME-CF,670,101046366.8177462,101046366.8177462
RW26,SBOA,LIME-CF,673,101160335.48017748,101106762.87784892
RW26,SBOA,LIME-CF,674,101072172.5646026,101072172.5646026
RW26,SBOA,LIME-CF,676,101053649.78850816,101053649.78850816
RW26,SBOA,LIME-CF,678,101336348.8017286,101336348.8017286
RW26,SBOA,LIME-CF,681,101193050.27127104,101193050.27127104
RW26,SBOA,LIME-CF,682,101109151.7825909,101109151.7825909
RW26,SBOA,LIME-CF,684,101161511.51710045,101161511.51710045
RW26,SBOA,LIME-CF,687,101104473.18664514,101104473.18664514
RW26,SBOA,LIME-CF,690,101051270.2828485,101051270.2828485
RW26,SBOA,LIME-CF,691,101109283.21479025,101109283.21479025
RW26,SBOA,LIME-CF,699,101068795.4779976,101068795.4779976
RW26,SBOA,LIME-CF,700,101144446.86426842,101144446.86426842
RW26,SBOA,LIME-CF,703,101117192.08031209,101117192.08031209
RW26,SBOA,LIME-CF,705,101077652.5029191,101076586.1593601
RW26,SBOA,LIME-CF,706,101140367.28566778,101084828.98562562
RW26,SBOA,LIME-CF,708,101125280.3123732,101133571.41495663
RW26,SBOA,LIME-CF,712,101074716.7439685,101074716.7439685
RW26,SBOA,LIME-CF,715,101135018.27323344,101135018.27323344
RW26,SBOA,LIME-CF,717,101066309.09188274,101066309.09188274
RW26,SBOA,LIME-CF,720,102571753.30872662,102571753.30872662
RW26,SBOA,LIME-CF,721,101324204.35291952,101324204.35291952
RW26,SBOA,LIME-CF,726,101121502.8915072,101121502.8915072
RW26,SBOA,LIME-CF,729,101050093.07600136,101050093.07600136
RW26,SBOA,LIME-CF,730,101039457.09122886,101039457.09122886
RW26,SBOA,LIME-CF,734,101038902.85465091,101038902.85465091
RW26,SBOA,LIME-CF,735,101100913.04497403,101100913.04497403
RW26,SBOA,LIME-CF,737,101095054.94696108,101095054.94696108
RW26,SBOA,LIME-CF,738,101128899.9291616,101128899.9291616
RW26,SBOA,LIME-CF,740,101101614.82848813,101101614.82848813
RW26,SBOA,LIME-CF,741,101234550.50796494,101234550.50796494
RW26,SBOA,LIME-CF,743,101072033.75148493,101072033.75148493
RW26,SBOA,LIME-CF,745,101121091.6606279,101121091.6606279
RW26,SBOA,LIME-CF,749,101065873.0371593,101065873.0371593
RW26,SBOA,LIME-CF,750,101049667.60318814,101049667.60318814
RW26,SBOA,LIME-CF,756,101048768.63544671,101048768.63544671
RW26,SBOA,LIME-CF,759,101150465.99160896,101150465.99160896
RW26,SBOA,LIME-CF,760,101098059.2575702,101098059.2575702
RW26,SBOA,LIME-CF,762,101193522.39310902,101193522.39310902
RW26,SBOA,LIME-CF,763,101134182.98947483,101134182.98947483
RW26,SBOA,LIME-CF,764,101107858.71883166,101107858.71883166
RW26,SBOA,LIME-CF,770,101080410.54074079,101080410.54074079
RW26,SBOA,LIME-CF,771,101080424.86305042,101068579.16066241
RW26,SBOA,LIME-CF,772,101070061.02056256,101070061.02056256
RW26,SBOA,LIME-CF,773,101102513.03591833,101102513.03591833
RW26,SBOA,LIME-CF,774,101087850.66969208,101087850.66969208
RW26,SBOA,LIME-CF,775,101063397.42420283,101063397.42420283
RW26,SBOA,LIME-CF,777,101140083.09591739,101140083.09591739
RW26,SBOA,LIME-CF,781,101192238.3197489,101192238.3197489
RW26,SBOA,LIME-CF,785,101105107.85344222,101105107.85344222
RW26,SBOA,LIME-CF,786,101120007.59446485,101120007.59446485
RW26,SBOA,LIME-CF,790,101112816.17421277,101112816.17421277
RW26,SBOA,LIME-CF,791,101110189.8008794,101110189.8008794
RW26,SBOA,LIME-CF,792,101109151.99315801,101109151.99315801
RW26,SBOA,LIME-CF,801,101042314.2839905,101042314.2839905
RW26,SBOA,LIME-CF,802,101100652.06204093,101100652.06204093
RW26,SBOA,LIME-CF,803,101094567.62112941,101094567.62112941
RW26,SBOA,LIME-CF,808,101164724.1239766,101164724.1239766
RW26,SBOA,LIME-CF,809,101107307.4508877,101107307.4508877
RW26,SBOA,LIME-CF,811,101078252.11830789,101078252.11830789
RW26,SBOA,LIME-CF,817,101124301.5015849,101124301.5015849
RW26,SBOA,LIME-CF,819,101073996.98568818,101073996.98568818
RW26,SBOA,LIME-CF,820,101044768.20578864,101044768.20578864
RW26,SBOA,LIME-CF,821,101075672.32556906,101075672.32556906
RW26,SBOA,LIME-CF,822,101092533.81198804,101092533.81198804
RW26,SBOA,LIME-CF,826,101125940.10745606,101125940.10745606
RW26,SBOA,LIME-CF,827,101090685.46641356,101090685.46641356
RW26,SBOA,LIME-CF,830,101054139.97511318,101054139.97511318
RW26,SBOA,LIME-CF,831,101133205.59952226,101133205.59952226
RW26,SBOA,LIME-CF,833,101115984.03258759,101115984.03258759
RW26,SBOA,LIME-CF,834,101068578.93814377,101068578.93814377
RW26,SBOA,LIME-CF,835,101104652.53341897,101104652.53341897
RW26,SBOA,LIME-CF,836,101067268.93504764,101067268.93504764
RW26,SBOA,LIME-CF,838,101047243.12766284,101047243.12766284
RW26,SBOA,LIME-CF,840,101093509.76848525,101093509.76848525
RW26,SBOA,LIME-CF,841,101090521.31808887,101090521.31808887
RW26,SBOA,LIME-CF,843,101090342.07181813,101090342.07181813
RW26,SBOA,LIME-CF,844,101082608.85188127,101082608.85188127
RW26,SBOA,LIME-CF,846,101078854.71145584,101078854.71145584
RW26,SBOA,LIME-CF,847,101094785.693878,101094785.693878
RW26,SBOA,LIME-CF,849,101091357.62166704,101091357.62166704
RW26,SBOA,LIME-CF,854,101090315.2315797,101090315.2315797
RW26,SBOA,LIME-CF,855,101063225.44873601,101063225.44873601
RW26,SBOA,LIME-CF,856,101193255.2126921,101193255.2126921
RW26,SBOA,LIME-CF,858,101140349.1084154,101140349.1084154
RW26,SBOA,LIME-CF,865,101055286.02684808,101055286.02684808
RW26,SBOA,LIME-CF,866,101077798.66347238,101077798.66347238
RW26,SBOA,LIME-CF,868,101038606.48717238,101038606.48717238
RW26,SBOA,LIME-CF,870,101044319.11736262,101044319.11736262
RW26,SBOA,LIME-CF,872,101147382.47500959,101147382.47500959
RW26,SBOA,LIME-CF,874,101084947.37970185,101084947.37970185
RW26,SBOA,LIME-CF,875,101061447.96783759,101061447.96783759
RW26,SBOA,LIME-CF,876,101090879.00139631,101090879.00139631
RW26,SBOA,LIME-CF,877,101076622.80546236,101076622.80546236
RW26,SBOA,LIME-CF,879,101059096.45137754,101059096.45137754
RW26,SBOA,LIME-CF,881,101065814.69925426,101065814.69925426
RW26,SBOA,LIME-CF,884,101178077.59793377,101178077.59793377
RW26,SBOA,LIME-CF,886,101043747.87735716,101043747.87735716
RW26,SBOA,LIME-CF,887,101062145.66993013,101062145.66993013
RW26,SBOA,LIME-CF,888,101119781.58258522,101119781.58258522
RW26,SBOA,LIME-CF,889,101123807.12756664,101123807.12756664
RW26,SBOA,LIME-CF,891,101095207.35701993,101095207.35701993
RW26,SBOA,LIME-CF,892,101068440.95643874,101068440.95643874
RW26,SBOA,LIME-CF,894,101058094.6607691,101058094.6607691
RW26,SBOA,LIME-CF,897,101129002.81223273,101129002.81223273
RW26,SBOA,LIME-CF,898,101111810.95071518,101111810.95071518
RW26,SBOA,LIME-CF,899,101080724.90976852,101080724.90976852
RW26,SBOA,LIME-CF,900,101068320.73826881,101068320.73826881
RW26,SBOA,LIME-CF,902,101104309.89490657,101104309.89490657
RW26,SBOA,LIME-CF,904,101071859.87656307,101071859.87656307
RW26,SBOA,LIME-CF,905,101101764.05406997,101101764.05406997
RW26,SBOA,LIME-CF,906,101055167.61207646,101055167.61207646
RW26,SBOA,LIME-CF,907,101037592.14235947,101037592.14235947
RW26,SBOA,LIME-CF,908,101093550.4348034,101093550.4348034
RW26,SBOA,LIME-CF,909,101061209.32096486,101061209.32096486
RW26,SBOA,LIME-CF,912,101059610.87738013,101059610.87738013
RW26,SBOA,LIME-CF,913,101042297.5964924,101042297.5964924
RW26,SBOA,LIME-CF,917,101034398.50024621,101034398.50024621
RW26,SBOA,LIME-CF,923,101095242.11462724,101095242.11462724
RW26,SBOA,LIME-CF,924,101057199.62970936,101057199.62970936
RW26,SBOA,LIME-CF,925,101069239.56788325,101067947.77489752
RW26,SBOA,LIME-CF,926,101096953.8126358,101096953.8126358
RW26,SBOA,LIME-CF,927,101094620.33559778,101094620.33559778
RW26,SBOA,LIME-CF,928,101088221.9667599,101088221.9667599
RW26,SBOA,LIME-CF,929,101127971.80397354,101127971.80397354
RW26,SBOA,LIME-CF,930,101041388.64594135,101041388.64594135
RW26,SBOA,LIME-CF,931,101085056.71765926,101085056.71765926
RW26,SBOA,LIME-CF,932,101044216.61110024,101044216.61110024
RW26,SBOA,LIME-CF,935,101059908.6006385,101059908.6006385
RW26,SBOA,LIME-CF,937,101073540.29631054,101073540.29631054
RW26,SBOA,LIME-CF,939,101052122.05425023,101052122.05425023
RW26,SBOA,LIME-CF,940,101089936.90163362,101089936.90163362
RW26,SBOA,LIME-CF,941,101043969.45521265,101043969.45521265
RW26,SBOA,LIME-CF,944,101056650.98255031,101056650.98255031
RW26,SBOA,LIME-CF,947,101084208.8593091,101084208.8593091
RW26,SBOA,LIME-CF,948,101074121.71131754,101074121.71131754
RW26,SBOA,LIME-CF,950,101086331.5189779,101086331.5189779
RW26,SBOA,LIME-CF,953,101064248.26412077,101064248.26412077
RW26,SBOA,LIME-CF,954,101081572.16813135,101081572.16813135
RW26,SBOA,LIME-CF,955,101042601.54541205,101042601.54541205
RW26,SBOA,LIME-CF,957,101089837.98349679,101089837.98349679
RW26,SBOA,LIME-CF,961,101081658.85637338,101081658.85637338
RW26,SBOA,LIME-CF,962,101062186.99103516,101062186.99103516
RW26,SBOA,LIME-CF,965,101039771.66595751,101039771.66595751
RW26,SBOA,LIME-CF,967,101100377.45329332,101100377.45329332
RW26,SBOA,LIME-CF,968,101079314.09306087,101079314.09306087
RW26,SBOA,LIME-CF,970,101040338.18053271,101040338.18053271
RW26,SBOA,LIME-CF,972,101050567.17364496,101050567.17364496
RW26,SBOA,LIME-CF,973,101075039.78368355,101075039.78368355
RW26,SBOA,LIME-CF,974,101108906.05323662,101108906.05323662
RW26,SBOA,LIME-CF,976,101081434.31722926,101081434.31722926
RW26,SBOA,LIME-CF,981,101068260.12318997,101068260.12318997
RW26,SBOA,LIME-CF,984,101031753.84572071,101031753.84572071
RW26,SBOA,LIME-CF,985,101063402.93956044,101063402.93956044
RW26,SBOA,LIME-CF,987,101064846.57959868,101064846.57959868
RW26,SBOA,LIME-CF,991,101074619.1547435,101074619.1547435
RW26,SBOA,LIME-CF,995,101059964.3924737,101059964.3924737
RW26,SBOA,LIME-CF,996,101079739.29067563,101079739.29067563
RW26,SBOA,LIME-CF,997,101071369.35080773,101071369.35080773
RW26,SBOA,LIME-CF,998,101039375.02348106,101039375.02348106
RW26,SBOA,LIME-CF,999,101062579.71545853,101062579.71545853
RW26,SBOA,LIME-CF,1000,101091421.5524572,101091421.5524572
RW26,SBOA,LIME-CF,1002,101076248.83554876,101076248.83554876
RW26,SBOA,LIME-CF,1003,101096752.21432345,101096752.21432345
RW26,SBOA,LIME-CF,1004,101087403.7245424,101087403.7245424
RW26,SBOA,LIME-CF,1005,101038301.36928013,101038301.36928013
RW26,SBOA,LIME-CF,1009,101058531.9590625,101058531.9590625
RW26,SBOA,LIME-CF,1010,101063171.4484646,101063171.4484646
RW26,SBOA,LIME-CF,1011,101040198.8902005,101040198.8902005
RW26,SBOA,LIME-CF,1012,101079648.89184988,101079648.89184988
RW26,SBOA,LIME-CF,1013,101055259.41913798,101055259.41913798
RW26,SBOA,LIME-CF,1014,101083636.91084915,101083636.91084915
RW26,SBOA,LIME-CF,1022,101056007.28503218,101056007.28503218
