algorithm,variant,run,nfe,best_fit
SBOA,IBREAKDOWN-CF,29,803,3295.5102437983774
SBOA,IBREAKDOWN-CF,29,1390,3286.53883616921
SBOA,IBREAKDOWN-CF,29,2083,3284.2488844907493
SBOA,IBREAKDOWN-CF,29,2592,3283.115252245684
SBOA,IBREAKDOWN-CF,29,2812,3280.1001072000117
SBOA,IBREAKDOWN-CF,29,2832,3277.9696986824342
SBOA,IBREAKDOWN-CF,29,2852,3272.6073953522387
SBOA,IBREAKDOWN-CF,29,2912,3270.4755901483177
SBOA,IBREAKDOWN-CF,29,4076,3270.459769147736
SBOA,IBREAKDOWN-CF,29,4242,3270.4251508436596
SBOA,IBREAKDOWN-CF,29,4283,3270.1511915546776
SBOA,IBREAKDOWN-CF,29,4476,3269.5354422463415
SBOA,IBREAKDOWN-CF,29,4699,3266.4205544376055
SBOA,IBREAKDOWN-CF,29,4817,3262.7179042982093
SBOA,IBREAKDOWN-CF,29,5062,3260.917385084974
SBOA,IBREAKDOWN-CF,29,5102,3260.434735642499
SBOA,IBREAKDOWN-CF,29,5262,3260.3030876537377
SBOA,IBREAKDOWN-CF,29,5463,3252.498818526445
SBOA,IBREAKDOWN-CF,29,5592,3235.942782246259
SBOA,IBREAKDOWN-CF,29,6336,3230.8464770917026
SBOA,IBREAKDOWN-CF,29,7348,3229.1155400167145
SBOA,IBREAKDOWN-CF,29,7362,3227.831529971954
SBOA,IBREAKDOWN-CF,29,7753,3227.079815408951
SBOA,IBREAKDOWN-CF,29,7833,3226.027207373316
SBOA,IBREAKDOWN-CF,29,7873,3220.8130032185336
SBOA,IBREAKDOWN-CF,29,8957,3209.824393125203
SBOA,IBREAKDOWN-CF,29,9013,3204.0049812390944
SBOA,IBREAKDOWN-CF,2,1,331559.39649466524
SBOA,IBREAKDOWN-CF,2,4,35092.46491187948
SBOA,IBREAKDOWN-CF,2,10,4017.17949954121
SBOA,IBREAKDOWN-CF,2,52,3574.761601851664
SBOA,IBREAKDOWN-CF,2,127,3515.376313629163
SBOA,IBREAKDOWN-CF,2,279,3419.663902252495
SBOA,IBREAKDOWN-CF,2,303,3401.263854644331
SBOA,IBREAKDOWN-CF,2,339,3358.6634215446325
SBOA,IBREAKDOWN-CF,2,545,3298.253964086129
SBOA,IBREAKDOWN-CF,2,1019,3297.9307749414515
SBOA,IBREAKDOWN-CF,2,1034,3278.241048552136
SBOA,IBREAKDOWN-CF,2,1982,3269.828270676387
SBOA,IBREAKDOWN-CF,2,4373,3269.418291432191
SBOA,IBREAKDOWN-CF,2,4380,3266.2023635917926
SBOA,IBREAKDOWN-CF,2,4384,3261.8231430380774
SBOA,IBREAKDOWN-CF,2,4449,3260.93034153476
SBOA,IBREAKDOWN-CF,2,5078,3255.742595550936
SBOA,IBREAKDOWN-CF,2,5298,3255.2294606219266
SBOA,IBREAKDOWN-CF,2,5586,3254.823126053997
SBOA,IBREAKDOWN-CF,2,5783,3252.8986608294135
SBOA,IBREAKDOWN-CF,2,6139,3250.8680185238677
SBOA,IBREAKDOWN-CF,2,7025,3250.5919888160433
SBOA,IBREAKDOWN-CF,2,7264,3249.345988178413
SBOA,IBREAKDOWN-CF,2,7617,3237.0947770413795
SBOA,IBREAKDOWN-CF,3,1,35475.036950028705
SBOA,IBREAKDOWN-CF,3,6,21873.19645967044
SBOA,IBREAKDOWN-CF,3,29,4005.999661722894
SBOA,IBREAKDOWN-CF,3,98,3994.6753340934333
SBOA,IBREAKDOWN-CF,3,127,3737.1793601412655
SBOA,IBREAKDOWN-CF,3,173,3691.9564919506606
SBOA,IBREAKDOWN-CF,3,187,3433.560122530671
SBOA,IBREAKDOWN-CF,3,319,3334.44937950248
SBOA,IBREAKDOWN-CF,3,419,3328.8806103729667
SBOA,IBREAKDOWN-CF,3,733,3287.1728682444596
SBOA,IBREAKDOWN-CF,3,1358,3278.860597822334
SBOA,IBREAKDOWN-CF,3,1677,3264.5274160806575
SBOA,IBREAKDOWN-CF,3,3124,3261.0399650738686
SBOA,IBREAKDOWN-CF,3,5550,3260.4918340537347
SBOA,IBREAKDOWN-CF,3,5661,3259.8002637628697
SBOA,IBREAKDOWN-CF,3,5694,3257.2056317192837
SBOA,IBREAKDOWN-CF,3,5882,3248.961227601536
SBOA,IBREAKDOWN-CF,3,6105,3245.6990517343133
SBOA,IBREAKDOWN-CF,3,6185,3241.5068739270773
SBOA,IBREAKDOWN-CF,4,1,914187.0418787492
SBOA,IBREAKDOWN-CF,4,2,701741.5790612336
SBOA,IBREAKDOWN-CF,4,3,232071.4111602108
SBOA,IBREAKDOWN-CF,4,13,221622.65264845296
SBOA,IBREAKDOWN-CF,4,16,36242.92026859089
SBOA,IBREAKDOWN-CF,4,21,5294.759618324197
SBOA,IBREAKDOWN-CF,4,27,4841.411603302499
SBOA,IBREAKDOWN-CF,4,32,3549.3778498723123
SBOA,IBREAKDOWN-CF,4,199,3393.740575345521
SBOA,IBREAKDOWN-CF,4,406,3342.5219685797238
SBOA,IBREAKDOWN-CF,4,449,3339.265755402846
SBOA,IBREAKDOWN-CF,4,488,3329.0297962967848
SBOA,IBREAKDOWN-CF,4,741,3323.4259498773595
SBOA,IBREAKDOWN-CF,4,1070,3322.97965067146
SBOA,IBREAKDOWN-CF,4,1216,3306.015854093607
SBOA,IBREAKDOWN-CF,4,1330,3275.8206770245356
SBOA,IBREAKDOWN-CF,4,1554,3272.7417003579617
SBOA,IBREAKDOWN-CF,4,1566,3271.0437632582602
SBOA,IBREAKDOWN-CF,4,2264,3269.0485664224393
SBOA,IBREAKDOWN-CF,4,2266,3265.9409038778126
SBOA,IBREAKDOWN-CF,4,2404,3265.895415720337
SBOA,IBREAKDOWN-CF,4,2485,3262.7654757279556
SBOA,IBREAKDOWN-CF,4,2620,3261.2703902112394
SBOA,IBREAKDOWN-CF,4,2626,3253.4506188615837
SBOA,IBREAKDOWN-CF,4,2632,3250.3473639097438
SBOA,IBREAKDOWN-CF,4,2903,3249.8963792599743
SBOA,IBREAKDOWN-CF,4,2943,3248.080081595566
SBOA,IBREAKDOWN-CF,4,3365,3244.1599247731733
SBOA,IBREAKDOWN-CF,4,3410,3236.5709058295497
SBOA,IBREAKDOWN-CF,4,3563,3232.893377598875
SBOA,IBREAKDOWN-CF,4,3565,3229.6571556028775
SBOA,IBREAKDOWN-CF,4,4206,3226.813818535683
SBOA,IBREAKDOWN-CF,4,4367,3226.0749495083373
SBOA,IBREAKDOWN-CF,4,4619,3218.7638023101276
SBOA,IBREAKDOWN-CF,4,4699,3213.8594827463917
SBOA,IBREAKDOWN-CF,4,5257,3207.705694784695
SBOA,IBREAKDOWN-CF,4,5337,3207.2230667809386
SBOA,IBREAKDOWN-CF,4,6959,3207.221184061479
SBOA,IBREAKDOWN-CF,4,8176,3196.345801146973
SBOA,IBREAKDOWN-CF,4,8408,3193.9036628828762
SBOA,IBREAKDOWN-CF,4,9047,3192.180900887149
SBOA,IBREAKDOWN-CF,4,9655,3190.914432049338
SBOA,IBREAKDOWN-CF,4,9664,3186.8269124850185
SBOA,IBREAKDOWN-CF,4,9988,3183.546557798275
SBOA,IBREAKDOWN-CF,5,1,5436.253423724145
SBOA,IBREAKDOWN-CF,5,3,4874.319859922629
SBOA,IBREAKDOWN-CF,5,5,4071.9018995891083
SBOA,IBREAKDOWN-CF,5,26,3711.150721017857
SBOA,IBREAKDOWN-CF,5,52,3667.5922203643886
SBOA,IBREAKDOWN-CF,5,87,3590.919135681832
SBOA,IBREAKDOWN-CF,5,251,3506.1243331976143
SBOA,IBREAKDOWN-CF,5,257,3328.7353881465046
SBOA,IBREAKDOWN-CF,5,1146,3243.3289902337906
SBOA,IBREAKDOWN-CF,5,6863,3240.1910288826894
SBOA,IBREAKDOWN-CF,5,8073,3240.092627260909
SBOA,IBREAKDOWN-CF,5,8705,3228.6881266952273
SBOA,IBREAKDOWN-CF,5,9012,3227.5769990946105
SBOA,IBREAKDOWN-CF,5,9486,3217.9469873245066
SBOA,IBREAKDOWN-CF,5,9560,3212.139093653185
SBOA,IBREAKDOWN-CF,6,1,569680.9698277263
SBOA,IBREAKDOWN-CF,6,2,4436.245463519558
SBOA,IBREAKDOWN-CF,6,29,4013.4894894866425
SBOA,IBREAKDOWN-CF,6,37,3809.11752065204
SBOA,IBREAKDOWN-CF,6,128,3492.1511132711553
SBOA,IBREAKDOWN-CF,6,307,3412.3874109548883
SBOA,IBREAKDOWN-CF,6,344,3387.2052604695755
SBOA,IBREAKDOWN-CF,6,1066,3373.981042330389
SBOA,IBREAKDOWN-CF,6,1188,3365.651270796565
SBOA,IBREAKDOWN-CF,6,1381,3358.8169807014624
SBOA,IBREAKDOWN-CF,6,1576,3346.696513188913
SBOA,IBREAKDOWN-CF,6,1593,3346.2848506129144
SBOA,IBREAKDOWN-CF,6,2185,3342.4226040677518
SBOA,IBREAKDOWN-CF,6,2231,3284.156742541457
SBOA,IBREAKDOWN-CF,6,2318,3279.3640579411963
SBOA,IBREAKDOWN-CF,6,2342,3275.8330440935097
SBOA,IBREAKDOWN-CF,6,2593,3272.412990030904
SBOA,IBREAKDOWN-CF,6,2753,3271.267618030197
SBOA,IBREAKDOWN-CF,6,2980,3257.9487574284476
SBOA,IBREAKDOWN-CF,6,3111,3257.7875508394554
SBOA,IBREAKDOWN-CF,6,3149,3247.7073390059595
SBOA,IBREAKDOWN-CF,6,4538,3247.528023955193
SBOA,IBREAKDOWN-CF,6,6495,3245.111724062364
SBOA,IBREAKDOWN-CF,6,8854,3242.9261088273242
SBOA,IBREAKDOWN-CF,6,9685,3242.391654267429
SBOA,IBREAKDOWN-CF,6,9686,3237.4077111582806
SBOA,IBREAKDOWN-CF,6,9726,3232.4795061855793
SBOA,IBREAKDOWN-CF,7,1,148625.8222697349
SBOA,IBREAKDOWN-CF,7,4,33330.22892812159
SBOA,IBREAKDOWN-CF,7,7,4552.100471806421
SBOA,IBREAKDOWN-CF,7,34,3483.1003694038327
SBOA,IBREAKDOWN-CF,7,178,3468.505153076917
SBOA,IBREAKDOWN-CF,7,228,3370.055957383027
SBOA,IBREAKDOWN-CF,7,280,3346.852628339041
SBOA,IBREAKDOWN-CF,7,1082,3335.2337460476692
SBOA,IBREAKDOWN-CF,7,1102,3330.3129312222813
SBOA,IBREAKDOWN-CF,7,1162,3329.3990185497987
SBOA,IBREAKDOWN-CF,7,1333,3328.464057574268
SBOA,IBREAKDOWN-CF,7,1484,3314.349933820612
SBOA,IBREAKDOWN-CF,7,1535,3293.449683689432
SBOA,IBREAKDOWN-CF,7,2246,3272.3903342010403
SBOA,IBREAKDOWN-CF,7,2554,3267.208466474772
SBOA,IBREAKDOWN-CF,7,3173,3258.6500746295155
SBOA,IBREAKDOWN-CF,7,3850,3257.197967880791
SBOA,IBREAKDOWN-CF,7,4101,3256.3514450164134
SBOA,IBREAKDOWN-CF,7,4165,3253.541993865363
SBOA,IBREAKDOWN-CF,7,4474,3250.38082241778
SBOA,IBREAKDOWN-CF,7,4674,3249.7175185615333
SBOA,IBREAKDOWN-CF,7,4911,3248.9899011573325
SBOA,IBREAKDOWN-CF,7,4958,3247.2707523822596
SBOA,IBREAKDOWN-CF,7,5152,3244.4498742085434
SBOA,IBREAKDOWN-CF,7,5237,3243.350018359729
SBOA,IBREAKDOWN-CF,7,5403,3242.8776124588007
SBOA,IBREAKDOWN-CF,7,5442,3242.8754788694896
SBOA,IBREAKDOWN-CF,7,5674,3238.693934692452
SBOA,IBREAKDOWN-CF,7,5750,3238.3959070761593
SBOA,IBREAKDOWN-CF,7,5799,3236.8954960768574
SBOA,IBREAKDOWN-CF,7,5835,3236.8150402652523
SBOA,IBREAKDOWN-CF,7,5874,3236.426986666458
SBOA,IBREAKDOWN-CF,7,6022,3234.1636183651963
SBOA,IBREAKDOWN-CF,7,6157,3233.305019182904
SBOA,IBREAKDOWN-CF,7,6333,3230.3143179335343
SBOA,IBREAKDOWN-CF,7,6501,3228.546098455202
SBOA,IBREAKDOWN-CF,7,6693,3225.7635945811417
SBOA,IBREAKDOWN-CF,7,7227,3225.715046664136
SBOA,IBREAKDOWN-CF,7,7426,3219.445784175232
SBOA,IBREAKDOWN-CF,7,7446,3219.4014106910813
SBOA,IBREAKDOWN-CF,7,7934,3214.009996680728
SBOA,IBREAKDOWN-CF,7,8179,3213.8034361934297
SBOA,IBREAKDOWN-CF,7,9969,3203.696117574368
SBOA,IBREAKDOWN-CF,8,1,384019.1847113142
SBOA,IBREAKDOWN-CF,8,2,279609.21266130096
SBOA,IBREAKDOWN-CF,8,4,266525.99145893566
SBOA,IBREAKDOWN-CF,8,5,231448.83171912137
SBOA,IBREAKDOWN-CF,8,13,204934.58319035207
SBOA,IBREAKDOWN-CF,8,16,52506.988930138854
SBOA,IBREAKDOWN-CF,8,25,4177.917636209188
SBOA,IBREAKDOWN-CF,8,48,3709.4552305777956
SBOA,IBREAKDOWN-CF,8,127,3601.292671129362
SBOA,IBREAKDOWN-CF,8,297,3553.7172700272604
SBOA,IBREAKDOWN-CF,8,403,3550.0091089096463
SBOA,IBREAKDOWN-CF,8,705,3525.936742639227
SBOA,IBREAKDOWN-CF,8,919,3511.348662340911
SBOA,IBREAKDOWN-CF,8,1609,3450.4268517742566
SBOA,IBREAKDOWN-CF,8,1687,3397.3591714501604
SBOA,IBREAKDOWN-CF,8,1741,3307.9574369936868
SBOA,IBREAKDOWN-CF,8,1923,3297.7425401464643
SBOA,IBREAKDOWN-CF,8,2508,3283.5617545019722
SBOA,IBREAKDOWN-CF,8,2588,3279.397800937494
SBOA,IBREAKDOWN-CF,8,3769,3269.821245821925
SBOA,IBREAKDOWN-CF,8,4497,3268.1770096241753
SBOA,IBREAKDOWN-CF,8,4655,3266.8222752433653
SBOA,IBREAKDOWN-CF,8,5241,3262.613530555517
SBOA,IBREAKDOWN-CF,8,5336,3254.966391714984
SBOA,IBREAKDOWN-CF,8,6054,3250.7700320819336
SBOA,IBREAKDOWN-CF,8,6074,3250.757361370088
SBOA,IBREAKDOWN-CF,8,6094,3239.2811777572892
SBOA,IBREAKDOWN-CF,8,6174,3239.2683011486083
SBOA,IBREAKDOWN-CF,8,7032,3233.2325972506706
SBOA,IBREAKDOWN-CF,8,8073,3231.172881173997
SBOA,IBREAKDOWN-CF,8,8153,3230.8268586420895
SBOA,IBREAKDOWN-CF,8,8314,3227.4539382436865
SBOA,IBREAKDOWN-CF,8,8408,3222.264644699492
SBOA,IBREAKDOWN-CF,8,8502,3221.157387811094
SBOA,IBREAKDOWN-CF,8,8506,3219.801279135305
SBOA,IBREAKDOWN-CF,8,8683,3214.421291329805
SBOA,IBREAKDOWN-CF,8,9043,3211.5482343834406
SBOA,IBREAKDOWN-CF,8,9452,3205.872090030581
SBOA,IBREAKDOWN-CF,8,9670,3205.4393553499076
SBOA,IBREAKDOWN-CF,9,1,184032.97548467686
SBOA,IBREAKDOWN-CF,9,3,4487.587050950494
SBOA,IBREAKDOWN-CF,9,19,4027.446155356199
SBOA,IBREAKDOWN-CF,9,20,3832.4327508441947
SBOA,IBREAKDOWN-CF,9,29,3800.683076528489
SBOA,IBREAKDOWN-CF,9,37,3589.232250501531
SBOA,IBREAKDOWN-CF,9,581,3497.7416139466623
SBOA,IBREAKDOWN-CF,9,941,3457.2213076852645
SBOA,IBREAKDOWN-CF,9,1013,3425.3917506810208
SBOA,IBREAKDOWN-CF,9,1109,3387.246611913917
SBOA,IBREAKDOWN-CF,9,1752,3332.1771974944136
SBOA,IBREAKDOWN-CF,9,2559,3289.5734442810917
SBOA,IBREAKDOWN-CF,9,3372,3277.741697011983
SBOA,IBREAKDOWN-CF,9,3469,3250.3611579023814
SBOA,IBREAKDOWN-CF,9,5162,3249.1848242310143
SBOA,IBREAKDOWN-CF,9,5437,3240.303990738346
SBOA,IBREAKDOWN-CF,9,6625,3237.295384651617
SBOA,IBREAKDOWN-CF,9,6879,3233.9163401331666
SBOA,IBREAKDOWN-CF,9,7338,3229.2352708519747
SBOA,IBREAKDOWN-CF,9,8451,3229.1151353621794
SBOA,IBREAKDOWN-CF,9,8978,3226.4422624779
SBOA,IBREAKDOWN-CF,9,9572,3224.8314318295443
SBOA,IBREAKDOWN-CF,9,9645,3215.693706082614
SBOA,LIME-CF,0,1,5478.372552132557
SBOA,LIME-CF,0,3,4214.160613541586
SBOA,LIME-CF,0,11,3850.074599355971
SBOA,LIME-CF,0,17,3774.4526986223973
SBOA,LIME-CF,0,149,3348.674284525572
SBOA,LIME-CF,0,713,3346.072112728324
SBOA,LIME-CF,0,725,3345.0345012561197
SBOA,LIME-CF,0,742,3334.2443313312638
SBOA,LIME-CF,0,744,3295.439077023592
SBOA,LIME-CF,0,788,3240.5880486889496
SBOA,LIME-CF,0,7610,3239.4461976288912
SBOA,LIME-CF,0,7630,3237.724494433798
SBOA,LIME-CF,0,7670,3233.8409732714886
SBOA,LIME-CF,10,1,1033047.2300812693
SBOA,LIME-CF,10,2,874596.964516325
SBOA,LIME-CF,10,3,33377.42799088858
SBOA,LIME-CF,10,4,3495.288775672446
SBOA,LIME-CF,10,231,3420.935986268062
SBOA,LIME-CF,10,314,3417.5861588819484
SBOA,LIME-CF,10,326,3330.224245308379
SBOA,LIME-CF,10,452,3321.504608060208
SBOA,LIME-CF,10,536,3315.2413226311965
SBOA,LIME-CF,10,899,3310.673530154971
SBOA,LIME-CF,10,1670,3309.2740070897794
SBOA,LIME-CF,10,1891,3304.269807400902
SBOA,LIME-CF,10,2475,3301.129810125082
SBOA,LIME-CF,10,2717,3300.154960871863
SBOA,LIME-CF,10,3081,3299.843065422763
SBOA,LIME-CF,10,3090,3298.704930973688
SBOA,LIME-CF,10,3269,3291.908838235943
SBOA,LIME-CF,10,3806,3291.3640737251835
SBOA,LIME-CF,10,4658,3290.8491706141604
SBOA,LIME-CF,10,4940,3290.0513299905206
SBOA,LIME-CF,10,5019,3288.939610394111
SBOA,LIME-CF,10,5072,3288.50461283423
SBOA,LIME-CF,10,5152,3287.6882220433145
SBOA,LIME-CF,10,5339,3286.331836551109
SBOA,LIME-CF,10,5647,3284.02552153809
SBOA,LIME-CF,10,6582,3279.7869124633116
SBOA,LIME-CF,10,6817,3276.056487908163
SBOA,LIME-CF,10,6897,3274.689164075604
SBOA,LIME-CF,10,7137,3273.975315392845
SBOA,LIME-CF,10,8091,3273.326373379477
SBOA,LIME-CF,10,8621,3257.829036370443
SBOA,LIME-CF,10,9027,3252.9036762912056
SBOA,LIME-CF,10,9139,3252.337591693453
SBOA,LIME-CF,10,9307,3252.1814520478392
SBOA,LIME-CF,11,1,595417.8838060445
SBOA,LIME-CF,11,2,6563.8218655708015
SBOA,LIME-CF,11,4,4715.002358346397
SBOA,LIME-CF,11,13,3730.622014449542
SBOA,LIME-CF,11,148,3543.4167123024954
SBOA,LIME-CF,11,160,3455.2221262789108
SBOA,LIME-CF,11,170,3361.8663707176047
SBOA,LIME-CF,11,949,3341.226019720531
SBOA,LIME-CF,11,1127,3273.0416287411845
SBOA,LIME-CF,11,2014,3272.998608475578
SBOA,LIME-CF,11,2400,3271.088632260657
SBOA,LIME-CF,11,3133,3268.877596579096
SBOA,LIME-CF,11,3315,3267.799417636492
SBOA,LIME-CF,11,3506,3264.8600642127517
SBOA,LIME-CF,11,3569,3259.474270012239
SBOA,LIME-CF,11,4112,3256.2273235699254
SBOA,LIME-CF,11,4909,3252.200382011417
SBOA,LIME-CF,11,4929,3248.2000769398333
SBOA,LIME-CF,11,4989,3247.206618023119
SBOA,LIME-CF,11,6387,3246.1749048234387
SBOA,LIME-CF,11,7164,3239.5757979861532
SBOA,LIME-CF,11,7305,3231.185089386281
SBOA,LIME-CF,11,7560,3229.7926435241884
SBOA,LIME-CF,11,7634,3226.501541570395
SBOA,LIME-CF,11,7642,3218.015087716127
SBOA,LIME-CF,11,7732,3217.431690148864
SBOA,LIME-CF,11,7872,3216.859942442578
SBOA,LIME-CF,11,7943,3212.376203960708
SBOA,LIME-CF,11,8500,3204.5770747438173
SBOA,LIME-CF,11,9354,3201.867788806184
SBOA,LIME-CF,11,9381,3200.683749443906
SBOA,LIME-CF,11,9705,3197.4210508759147
SBOA,LIME-CF,11,9895,3195.6213590972966
SBOA,LIME-CF,11,9955,3184.6318972852673
SBOA,LIME-CF,11,9983,3184.0047289923546
SBOA,LIME-CF,12,1,22217.04107995504
SBOA,LIME-CF,12,7,6531.3055888693925
SBOA,LIME-CF,12,10,4557.294441577621
SBOA,LIME-CF,12,27,4350.82275237057
SBOA,LIME-CF,12,33,3462.4309496982123
SBOA,LIME-CF,12,393,3461.797000664212
SBOA,LIME-CF,12,509,3438.175423794322
SBOA,LIME-CF,12,753,3436.0202918481496
SBOA,LIME-CF,12,1070,3410.784709730723
SBOA,LIME-CF,12,5191,3403.1357069803075
SBOA,LIME-CF,12,5530,3399.121502407932
SBOA,LIME-CF,12,5556,3397.403676540774
SBOA,LIME-CF,12,5916,3393.815136169511
SBOA,LIME-CF,12,6698,3387.1153338074596
SBOA,LIME-CF,12,6734,3385.225243033484
SBOA,LIME-CF,12,6853,3383.5162579197813
SBOA,LIME-CF,12,6997,3376.865914616942
SBOA,LIME-CF,12,7133,3368.4531681070475
SBOA,LIME-CF,12,7277,3364.8303474412214
SBOA,LIME-CF,12,7289,3356.964550891888
SBOA,LIME-CF,12,7771,3352.631981770757
SBOA,LIME-CF,12,8026,3348.1599199610896
SBOA,LIME-CF,12,8053,3346.5919026936986
SBOA,LIME-CF,12,8151,3345.735191134829
SBOA,LIME-CF,12,8383,3345.399573378972
SBOA,LIME-CF,12,8458,3333.3784875316205
SBOA,LIME-CF,12,8677,3331.8589891084307
SBOA,LIME-CF,12,8974,3331.2371667858774
SBOA,LIME-CF,12,9116,3327.2658194717574
SBOA,LIME-CF,12,9537,3324.8589896263156
SBOA,LIME-CF,13,1,1067597.1002353567
SBOA,LIME-CF,13,2,160610.97865643358
SBOA,LIME-CF,13,3,3987.681823415277
SBOA,LIME-CF,13,12,3889.5766216513366
SBOA,LIME-CF,13,18,3783.4274837596695
SBOA,LIME-CF,13,185,3779.790193374967
SBOA,LIME-CF,13,233,3603.344442019325
SBOA,LIME-CF,13,284,3553.6881271898023
SBOA,LIME-CF,13,338,3512.569634433077
SBOA,LIME-CF,13,407,3493.0665908764836
SBOA,LIME-CF,13,556,3482.8311892188776
SBOA,LIME-CF,13,616,3474.224600866469
SBOA,LIME-CF,13,625,3344.7643689309857
SBOA,LIME-CF,13,769,3309.702623235624
SBOA,LIME-CF,13,1283,3309.093964761175
SBOA,LIME-CF,13,1363,3305.834342861877
SBOA,LIME-CF,13,2189,3294.560076353378
SBOA,LIME-CF,13,3466,3293.8436150004222
SBOA,LIME-CF,13,3784,3288.582551754165
SBOA,LIME-CF,13,4808,3287.42879406235
SBOA,LIME-CF,13,4888,3285.8484890399086
SBOA,LIME-CF,13,6584,3284.2199168913858
SBOA,LIME-CF,13,6905,3281.7767550736685
SBOA,LIME-CF,13,7225,3281.630434671304
SBOA,LIME-CF,13,7285,3262.5802458234893
SBOA,LIME-CF,13,8345,3260.993519176473
SBOA,LIME-CF,13,8896,3260.6532317903648
SBOA,LIME-CF,13,9546,3255.5782917570587
SBOA,LIME-CF,13,9656,3254.6891166214355
SBOA,LIME-CF,13,9663,3248.543587137674
SBOA,LIME-CF,14,1,727252.2222758484
SBOA,LIME-CF,14,2,134841.21996653042
SBOA,LIME-CF,14,5,33211.830629891236
SBOA,LIME-CF,14,9,29753.69258330725
SBOA,LIME-CF,14,15,4067.3580750496867
SBOA,LIME-CF,14,33,3977.2525520593604
SBOA,LIME-CF,14,39,3432.6829521386276
SBOA,LIME-CF,14,310,3394.7933064928006
SBOA,LIME-CF,14,390,3393.491738788299
SBOA,LIME-CF,14,402,3282.707878818108
SBOA,LIME-CF,14,719,3246.102105963222
SBOA,LIME-CF,14,4476,3242.0832914755906
SBOA,LIME-CF,14,4561,3231.6911979545835
SBOA,LIME-CF,14,4786,3227.5016877762628
SBOA,LIME-CF,14,5410,3226.250925372917
SBOA,LIME-CF,14,5450,3222.763437575959
SBOA,LIME-CF,14,5612,3217.458088447608
SBOA,LIME-CF,14,5888,3217.019159946606
SBOA,LIME-CF,14,5937,3214.5315238344183
SBOA,LIME-CF,14,6524,3213.9694617673035
SBOA,LIME-CF,14,7636,3210.6108289554604
SBOA,LIME-CF,14,8419,3205.9405293557857
SBOA,LIME-CF,14,8599,3203.924996179647
SBOA,LIME-CF,14,8698,3201.860272960966
SBOA,LIME-CF,14,8939,3192.8610236096592
SBOA,LIME-CF,14,9509,3163.160815307962
SBOA,LIME-CF,15,1,30986.02686462595
SBOA,LIME-CF,15,11,27234.356025242956
SBOA,LIME-CF,15,13,4460.007147504217
SBOA,LIME-CF,15,48,4016.875986565168
SBOA,LIME-CF,15,103,3799.661260525432
SBOA,LIME-CF,15,182,3475.880413678229
SBOA,LIME-CF,15,237,3373.6790125156867
SBOA,LIME-CF,15,367,3325.4908402148126
SBOA,LIME-CF,15,497,3319.8299538638016
SBOA,LIME-CF,15,573,3308.662120222502
SBOA,LIME-CF,15,1737,3304.6434237171425
SBOA,LIME-CF,15,1757,3291.6727254630036
SBOA,LIME-CF,15,3372,3282.7058853631934
SBOA,LIME-CF,15,3920,3276.546202671693
SBOA,LIME-CF,15,4120,3276.2992252311906
SBOA,LIME-CF,15,4570,3270.837863218078
SBOA,LIME-CF,15,7111,3259.554883160934
SBOA,LIME-CF,15,7628,3258.0864388491655
SBOA,LIME-CF,15,7963,3254.75522940311
SBOA,LIME-CF,15,8278,3248.8572181386803
SBOA,LIME-CF,15,8398,3235.5197361408796
SBOA,LIME-CF,16,1,41435.09815514599
SBOA,LIME-CF,16,2,3738.3328190388083
SBOA,LIME-CF,16,35,3357.701293441075
SBOA,LIME-CF,16,309,3315.7264661632857
SBOA,LIME-CF,16,395,3306.0823157229393
SBOA,LIME-CF,16,1920,3303.6243306664455
SBOA,LIME-CF,16,1940,3303.4180801212415
SBOA,LIME-CF,16,1981,3297.952945840048
SBOA,LIME-CF,16,2182,3291.6522090442572
SBOA,LIME-CF,16,2306,3285.5214292455557
SBOA,LIME-CF,16,2454,3285.2824923706294
SBOA,LIME-CF,16,2492,3284.4849522992936
SBOA,LIME-CF,16,2885,3282.6034211048373
SBOA,LIME-CF,16,3597,3280.9880308389893
SBOA,LIME-CF,16,3988,3279.643305366728
SBOA,LIME-CF,16,4045,3279.5117375444493
SBOA,LIME-CF,16,4131,3273.5848710513915
SBOA,LIME-CF,16,5285,3267.012165620595
SBOA,LIME-CF,16,5460,3264.55423776608
SBOA,LIME-CF,16,6084,3264.2708117690254
SBOA,LIME-CF,16,6605,3263.9827687272364
SBOA,LIME-CF,16,7048,3263.3149347017193
SBOA,LIME-CF,16,7195,3261.9607044270347
SBOA,LIME-CF,16,7201,3251.5758083934693
SBOA,LIME-CF,16,7461,3248.043778716296
SBOA,LIME-CF,16,8024,3246.0683824029534
SBOA,LIME-CF,16,8359,3240.5472963339607
SBOA,LIME-CF,16,8479,3232.1165613490107
SBOA,LIME-CF,16,9235,3229.606026640683
SBOA,LIME-CF,16,9675,3228.45289285834
SBOA,LIME-CF,16,9729,3227.9057967096446
SBOA,LIME-CF,16,9756,3223.8403959903244
SBOA,LIME-CF,17,1,51444.321720842854
SBOA,LIME-CF,17,2,5204.066640538798
SBOA,LIME-CF,17,41,5127.211843108682
SBOA,LIME-CF,17,47,4145.939644369079
SBOA,LIME-CF,17,48,3962.021993417445
SBOA,LIME-CF,17,146,3737.470360294061
SBOA,LIME-CF,17,168,3585.124813867695
SBOA,LIME-CF,17,224,3445.489376619656
SBOA,LIME-CF,17,359,3411.8307303865436
SBOA,LIME-CF,17,637,3411.440868725729
SBOA,LIME-CF,17,717,3410.4960220596954
